name,address,lat,lng,rating,userRatingCount,priceLevel,website,genAI
Tacos Alex,"57170, Calle Bosques de Tanger 6, Bosques de Aragon, 57170 Cdad. Nezahualcóyotl, Méx., Mexico",19.4766141,-99.04758729999999,4.3,58,,,
"""TACOS EL JERRY""","Hacienda de San Agustín esquina con, Av. Hacienda de la Noria, Impulsora Popular Avicola, 57130 Cdad. Nezahualcóyotl, Méx., Mexico",19.4800611,-99.04244279999999,5,4,,,
Taqueria La Pasadita,"Manzana 003, Impulsora Popular Avicola, 57130 Ciudad Nezahualcóyotl, State of Mexico, Mexico",19.4811722,-99.04589899999999,3,4,,,
Tacos gigantes el chaparrito,"Av. Hacienda de Presillas 118, Impulsora Popular Avicola, 57130 Cdad. Nezahualcóyotl, Méx., Mexico",19.4844998,-99.0431249,1,1,,,
Taco Bravo,"Av. Plazas de Aragón 8-Loc.2, Plazas de Aragon, 57139 Mexico, Méx., Mexico",19.481996,-99.03701029999999,5,4,,,
Taqueria El Tigre,"Av. Valle de las Zapatas 89, Valle de Aragon 2da Secc, 57100 Cdad. Nezahualcóyotl, Méx., Mexico",19.4847415,-99.04228020000001,4.4,1210,PRICE_LEVEL_INEXPENSIVE,,
Tacos de guisado Mich-abelita,"Valle de Nilo, Av. Valle de las Zapatas 147 esq, Valle de Aragon 2da Secc, 57100 Cdad. Nezahualcóyotl, Méx., Mexico",19.4856971,-99.0474721,5,1,,,
La Tigresa,"Av. Valle de las Zapatas 49, Impulsora Popular Avicola, 57130 Cdad. Nezahualcóyotl, Méx., Mexico",19.484595499999998,-99.0436462,3,3,,,
Tacos Chuchos,"Hda. de La Gavia 65, Impulsora, 57130 Cdad. Nezahualcóyotl, Méx., Mexico",19.4777995,-99.045142,4.2,68,,,http://tacoschuchos.com/
Tacos El rolas'z,"Av. Universidad Nacional 46, Impulsora Popular Avicola, 57130 Cdad. Nezahualcóyotl, Méx., Mexico",19.4779605,-99.0475902,4.6,18,,,
TACO N' MADRE,"57130 Hacienda de atenco, Hda. de La Gavia Esq, Impulsora Popular Avicola, 57130 Cdad. Nezahualcóyotl, Méx., Mexico",19.4773706,-99.0441161,5,4,,,
Tacos Arandas,"Manzana 028, Valle de Aragon 2da Secc, 57100 Ciudad Nezahualcóyotl, State of Mexico, Mexico",19.4843706,-99.0401887,4.1,39,PRICE_LEVEL_INEXPENSIVE,,
ricos tacos lulu,"Calz. de Las Armas 3, 10 de Abril, 53320 Naucalpan de Juárez, Méx., Mexico",19.4908531,-99.2161396,5,2,,,
Taquería Brisa,"54080, Calz. de Las Armas 126d, Las Armas(Zona Ind.), 54080 Ciudad de México, Méx., Mexico",19.5033486,-99.2121945,4.8,6,,,
Tacos y Tortas KALIMBA,"Venustiano Carranza, Providencia, Azcapotzalco, 02440 Ciudad de México, CDMX, Mexico",19.491968099999998,-99.2141474,5,1,,,
"Ricos Tacos ""Gabo""","Salvador Sánchez Colín 7, Providencia, Azcapotzalco, 02440 Ciudad de México, CDMX, Mexico",19.4923897,-99.213121,4.6,177,PRICE_LEVEL_INEXPENSIVE,,
tacos de cabeza lulú,"Calz. de Las Armas 52, 10 de Abril, 53320 Naucalpan de Juárez, Méx., Mexico",19.4915855,-99.21597609999999,,,,,
Taqueria Los Gallos,"135 de, Federico Davalos 125, Pdte Madero, Azcapotzalco, 02420 Ciudad de México, CDMX, Mexico",19.494069,-99.2028941,4.6,642,PRICE_LEVEL_INEXPENSIVE,,
Tacos Al Carbón,"Calz. Puente de Guerra 25H, Pdte Madero, Azcapotzalco, 02430 Ciudad de México, CDMX, Mexico",19.4948724,-99.20020079999999,4.4,567,,,
Antojitos El Pareja,"Zempoaltecas MZ6 LT21, Tezozomoc, Azcapotzalco, 02459 Ciudad de México, CDMX, Mexico",19.492780099999997,-99.1994947,4.3,193,PRICE_LEVEL_INEXPENSIVE,,
Tacos Marce,"Av. Cananea y Av Rio Blanco S/N, El Rosario, Azcapotzalco, 02100 Ciudad de México, CDMX, Mexico",19.5038211,-99.20164430000001,4.3,10,,,
Tacos Don Danny,"Av Hacienda de Narvarte 163-37, Trabajadores de Pemex, Azcapotzalco, 02419 Ciudad de México, CDMX, Mexico",19.505347999999998,-99.2087138,5,5,,,
"TACOS DE BIRRIA ""DON CHUYO""","Hacienda Sotelo, Francisco Villa, Azcapotzalco, 02420 Ciudad de México, CDMX, Mexico",19.4992932,-99.20611319999999,4.3,15,,,
Tacos Los Enfermos,"Cultura Nte. 419, El Rosario, Azcapotzalco, 02100 Ciudad de México, CDMX, Mexico",19.504121899999998,-99.2012958,5,3,,,
Tacos Pachamama,"Salvador Sánchez Colín, Providencia, Azcapotzalco, 02440 Ciudad de México, CDMX, Mexico",19.491813500000003,-99.211101,5,2,,,
Tacos El Paisa,"Av El Rosario puesto s/n, Tierra Nueva, Azcapotzalco, 02130 Ciudad de México, CDMX, Mexico",19.501125599999998,-99.2020785,4.7,989,PRICE_LEVEL_INEXPENSIVE,,
Buenas Pizzas & Taco show,"Av El Rosario 960, Tierra Nueva, Azcapotzalco, 02130 Ciudad de México, CDMX, Mexico",19.5011998,-99.2025176,4.3,583,PRICE_LEVEL_INEXPENSIVE,,
Tacos Doña Chela,"Díaz de Velazco 7a, San Juan Tlihuaca, Azcapotzalco, 02400 Ciudad de México, CDMX, Mexico",19.492496199999998,-99.2055258,4.8,121,,,
"Tacos de Birria ""Los Pepe's""","Salvador Sánchez Colín 82, Providencia, Azcapotzalco, 02440 Ciudad de México, CDMX, Mexico",19.491852299999998,-99.2112293,4.9,22,,,
Tacos De La Wera,"02150, Sauces 31, Pasteros, Azcapotzalco, 02150 Ciudad de México, CDMX, Mexico",19.4941711,-99.19613869999999,4.6,442,PRICE_LEVEL_INEXPENSIVE,,
TACO A TACO,"Esquina Av Ahuehuetes, Av. 16 de Septiembre con, Pasteros, Azcapotzalco, 02150 Ciudad de México, CDMX, Mexico",19.493996799999998,-99.1932169,4.3,210,PRICE_LEVEL_INEXPENSIVE,,
"""TACOS GUS""","Ahuehuetes 40, Pasteros, Azcapotzalco, 02150 Ciudad de México, CDMX, Mexico",19.494307799999998,-99.19466349999999,4.2,59,,,
Tacos Ahogados,"Pasteros, Azcapotzalco, 02150 Ciudad de México, CDMX, Mexico",19.495060499999997,-99.196129,4.5,4,,,
"Tacos ""Tacos""","Campo, C. Refinería Salamanca 45, Reynosa Tamaulipas, Azcapotzalco, 02200 Ciudad de México, CDMX, Mexico",19.494593899999998,-99.18772,5,3,,,
TACOS PURAVIDA,"Av. Aquiles Serdán 920, Tezozomoc, Azcapotzalco, 02459 Ciudad de México, CDMX, Mexico",19.4909142,-99.19591,5,1,,,
Tacos El Eugenio,"San Pablo Xalpa, Azcapotzalco, 02120 Ciudad de México, CDMX, Mexico",19.504929699999998,-99.188698,4,8,,,
La Frida Tacos,"Oyameles 23, Pasteros, Azcapotzalco, 02150 Ciudad de México, CDMX, Mexico",19.4928033,-99.19437429999999,4.9,9,,,https://www.facebook.com/profile.php?id=100086309411035
Tacos Moni,"Pinos 105-465, Pasteros, Azcapotzalco, 02150 Ciudad de México, CDMX, Mexico",19.4966136,-99.19615499999999,,,,,
Tacos Adri,"Av El Rosario 33, San Martin Xochinahuac, Azcapotzalco, 02120 Ciudad de México, CDMX, Mexico",19.498528699999998,-99.1935214,5,6,,,
"Tacos ""El cuñado""","C. Tepantongo 259-275, San Andres, Azcapotzalco, 02127 Ciudad de México, CDMX, Mexico",19.4964838,-99.18471439999999,4.6,60,,,https://instagram.com/tacoselcunado_azcapo?igshid=YmMyMTA2M2Y=
"Taqueria ""La Flor de Arandas""","Refinería Minatitlan 50, Reynosa Tamaulipas, Azcapotzalco, 02200 Ciudad de México, CDMX, Mexico",19.4927393,-99.1867127,4.1,1194,PRICE_LEVEL_MODERATE,,
Taquería El Punto,"Av San Pablo Xalpa 396, Cruz Roja Tepatongo, Azcapotzalco, 02120 Ciudad de México, CDMX, Mexico",19.5003566,-99.1839993,5,5,,,https://www.tiktok.com/@taqueria.elpunto?_t=8lZGed2O1lV&_r=1
"La Ruta ""148"" Tacos","Av. Morelos 148, San Andres, Azcapotzalco, 02240 Ciudad de México, CDMX, Mexico",19.4939189,-99.182107,5,1,,,https://www.facebook.com/LaRuta148
tacos marcelo!! no somos los unicos pero si los mejores!!,"Av. Real de San Martín 33, Santa Barbara, Azcapotzalco, 02230 Ciudad de México, CDMX, Mexico",19.495841199999997,-99.1823957,4.4,27,,,
Tacos Lomelí,"Av San Pablo Xalpa 434, San Pablo Xalpa, Azcapotzalco, 02120 Ciudad de México, CDMX, Mexico",19.5046607,-99.1835593,5,3,,,https://www.facebook.com/Tacos-Lomel%C3%AD-110549077203018/
Tacos carmelita,"Topantiagua 12, Santa Catarina, Azcapotzalco, 02250 Ciudad de México, CDMX, Mexico",19.4921213,-99.17634989999999,4.5,21,,,
Los Campeonsitos,"02230, Av. de las Granjas 890, Santa Barbara, Azcapotzalco, 02520 Ciudad de México, CDMX, Mexico",19.5032635,-99.17613139999999,4.3,26,,,
Taqueria deivid,"Eje 6 Pte 306, Santa Barbara, Azcapotzalco, 02230 Ciudad de México, CDMX, Mexico",19.4983124,-99.1845101,4.5,6,,,
Tacos El Güero,"UH, Av San Pablo Xalpa 434, San Pablo Xalpa, Azcapotzalco, 02120 Ciudad de México, CDMX, Mexico",19.5046607,-99.1835593,5,2,,,
Tacos del Takeshi,"Central 85, Santa Catarina, Azcapotzalco, 02250 Ciudad de México, CDMX, Mexico",19.4930572,-99.1759881,3.7,3,,,
Tacos 3 Hermanos,"Santa Barbara, 02230 Mexico City, CDMX, Mexico",19.5035229,-99.18151780000001,5,1,,,
"TACOS DE BIRRIA ""LA ADICTIVA""","Av Miguel Hidalgo 60, Santa Catarina, Azcapotzalco, 02250 Ciudad de México, CDMX, Mexico",19.4932333,-99.17565230000001,3,2,,,
TACOS DON BETO,"02240, San Andres, Azcapotzalco, 02240 Ciudad de México, CDMX, Mexico",19.491942899999998,-99.17913469999999,4.8,12,,,
Tacos Tolin,"Av. Real de San Martín 125, Santa Barbara, Azcapotzalco, 02230 Ciudad de México, CDMX, Mexico",19.4952838,-99.1810218,4.7,103,,,https://www.facebook.com/Tolin-Tacos-y-Gorditas-108533761015191
Tacos de Tripa,"Topantiagua 40(18, Santa Catarina, Azcapotzalco, 02250 Ciudad de México, CDMX, Mexico",19.492057499999998,-99.17638,,,,,
Tacos El Mazateco don Poncho,"Campo Escolín 131, San Andres, Azcapotzalco, 02240 Ciudad de México, CDMX, Mexico",19.492241699999997,-99.18520120000001,4.6,13,,,
TACOS DON ALFREDO,"Avenida Granjas - Rastro, Estacion Pantaco, Azcapotzalco, 02520 Ciudad de México, CDMX, Mexico",19.4963804,-99.1734522,4.8,56,,,
Tacos perrones,"C. Isla San Juan de Ulúa S/N, Hab Prado Vallejo, 54170 Tlalnepantla, Méx., Mexico",19.505858999999997,-99.1662791,,,,,
Tacos El Pariente,"Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.498688899999998,-99.16953970000002,4.4,77,,,
Tacos GALE'S,"Poniente 134 Norte 59 Puesto de calle, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.4947365,-99.1659281,5,5,,,
Tacos El Güero,"Pte 150, Nte. 59 &, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.5036682,-99.1630777,4.7,3,,,https://website--8735281345382105491253-restaurant.negocio.site/?utm_source=gmb&utm_medium=referral
"Tacos al carbon ""EL PRIMO""","Calle Pte. 140 840, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.4985102,-99.1689464,,,,,
La.guera Antojitos Mexicanos,"Nte. 31-A 83, Lindavista Vallejo, Gustavo A. Madero, 07755 Ciudad de México, CDMX, Mexico",19.4959799,-99.1503601,4.3,13,,,
Tacos don querre,"Pte 152 709, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.504097599999998,-99.1614884,5,1,,,
La Cocina Delité,"Calle Isla de Soto 21-MZ 026, Hab Prado Vallejo, 54170 Tlalnepantla, Méx., Mexico",19.505788,-99.15882909999999,5,8,,,
Tacos Vallejo,"Norte 45 985-1005-985-1005, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.4967598,-99.1589302,4.4,195,,,
Quesadillas y Gorditas Con Cariño,"Eje 5 Nte 267, Lindavista Vallejo III Secc, Gustavo A. Madero, 07750 Ciudad de México, CDMX, Mexico",19.494109599999998,-99.1500415,3.8,5,,,
El Don de los Tacos,"Nte 35 72, Lindavista Vallejo, Gustavo A. Madero, 07750 Ciudad de México, CDMX, Mexico",19.500478400000002,-99.152361,5,5,,,
"Taqueria ""Los Tlaquepaque's""","Norte 45 1071, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.5006308,-99.15711789999999,4.3,4,,,https://www.trompo-de-pastor.com.mx/
Tacos 3hermanos,"Pte. 134 510, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.492430499999998,-99.15435049999999,4.5,13,,,
TORTAS Y TACOS,"Vallejo esq poniente 140 Azcapotzalco, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.4954175,-99.15474909999999,4.3,4,,,
Tacos Bety,"Patera Vallejo II Secc, Gustavo A. Madero, 07755 Ciudad de México, CDMX, Mexico",19.4998565,-99.14971779999999,,,,,
Tacos “El cabezas”,"07750, Pte. 146 546, Lindavista Vallejo III Secc, Gustavo A. Madero, 07750 Ciudad de México, CDMX, Mexico",19.498740899999998,-99.1533015,4.8,57,,,
Tacos de guisado Las Jarochas,"Pte 152, Patera Vallejo II Secc, Gustavo A. Madero, 07755 Ciudad de México, CDMX, Mexico",19.4997233,-99.14967949999999,5,9,,,
Tacos de Guisados,"Norte 23-A, Lindavista Vallejo, Gustavo A. Madero, 07750 Ciudad de México, CDMX, Mexico",19.4913799,-99.14927619999999,5,1,,,http://www.tacosalpastoradomicilio.mx/
TACOS DE GUISADO ESPARTACOS,"Norte 45 1040, Industrial Vallejo, Azcapotzalco, 02300 Ciudad de México, CDMX, Mexico",19.4993828,-99.1583083,,,,,
LOS PANCHOS DE LINDAVISTA,"Esquina Azcapotzalco La Villa, Natal 665-B, Montevideo, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.490965199999998,-99.1374787,4.4,1208,PRICE_LEVEL_INEXPENSIVE,,https://www.instagram.com/lospanchos_lindavista?igsh=aXNmM2lyYWFrOHd4&utm_source=qr
Wachii Tacos,"Atepehuacan, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, Mexico",19.4967833,-99.14696389999999,4.5,33,,,
"Taqueria ""Mario""","C. 17 de Mayo 72-B, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, Mexico",19.491141100000004,-99.1430688,4.5,22,,,
El Taco Ranchero,"Eje 5 Nte. (Av. Montevideo) 466, Delegación Gustavo A. Madero, Col. Lindavista, Lindavista Sur, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4921118,-99.13861659999999,4.4,796,PRICE_LEVEL_MODERATE,,
Ricos Tacos El May,"Ahuehuetes, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, Mexico",19.493791299999998,-99.1457258,4.6,104,,,
Taquería Mixe Oaxaca,"Calz. Azcapotzalco - La Villa 1233, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4909623,-99.138222,4.5,608,PRICE_LEVEL_MODERATE,,
Taquería Los Primos,"Calz. Azcapotzalco - La Villa 1250, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4911971,-99.13780129999999,4.2,3435,PRICE_LEVEL_MODERATE,,
Tacos el borre,"Ahuehuetes 17B, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, Mexico",19.4929085,-99.14234289999999,3,1,,,
Taqueria Puerto Mixe Oaxaca,"07300, Calz. Azcapotzalco - La Villa 1260, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4912152,-99.1373648,4.3,4850,PRICE_LEVEL_MODERATE,,https://www.facebook.com/taquerialosmixeslindavista
Tacos & Charly - Birria,"Ahuehuetes 102-Local E, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, Mexico",19.4936214,-99.14533329999999,3.5,43,,,https://www.facebook.com/Tacos-charly-560021007756715/
RICOS TACOS EL MAY SUCURSAL EL PARQUE,"Cda. de Otavalo 138, San Bartolo Atepehuacan, Gustavo A. Madero, 07730 Ciudad de México, CDMX, Mexico",19.4954929,-99.1466063,5,3,,,
Batí tortas y batí tacos,"Eje 6 Nte 470, Nueva Industrial Vallejo, Gustavo A. Madero, 07700 Ciudad de México, CDMX, Mexico",19.5056186,-99.14893959999999,,,,,
Tacos De Guisado Del Metro Don Angel,"Pte. 134 118, Lindavista Vallejo III Secc, Gustavo A. Madero, 07750 Ciudad de México, CDMX, Mexico",19.4912594,-99.1485077,4.5,23,,,
Tacos Dionis,"Avenida Miguel Othón de Mendizábal Oriente & Neptuno, Nueva Industrial Vallejo, Gustavo A. Madero, 07700 Ciudad de México, CDMX, Mexico",19.505749299999998,-99.1487551,,,,,
Taquería El Paisa,"Calz. Azcapotzalco - La Villa 1283, Montevideo, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4909773,-99.1358836,4.3,6390,PRICE_LEVEL_MODERATE,,
Taqueria Parrillla Sierravista,"Sierravista 301, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.497453699999998,-99.1273377,4.1,256,PRICE_LEVEL_MODERATE,,https://www.facebook.com/profile.php?id=100076059789114&mibextid=ZbWKwL
Taqueria La Nueva Rioja,"La rioja #386 loca A, Recidencial zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.505841399999998,-99.12890469999999,4.1,1266,PRICE_LEVEL_MODERATE,,
Los Compadres Taquerías (Lindavista),"Sierravista 920, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4970407,-99.1273222,4.3,439,PRICE_LEVEL_MODERATE,,http://www.taqueriasloscompadres.com/
La Michoacana,"Chosica 672, Montevideo, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4909694,-99.1357448,4.3,963,PRICE_LEVEL_INEXPENSIVE,,
Taquería Palomares Mixe,"San Juan de Puerto Rico 1080, Residencial Zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.5038438,-99.12783619999999,4.3,541,PRICE_LEVEL_INEXPENSIVE,,
Los Huicholes,"Casma 669-c,d y E, Montevideo, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.490898899999998,-99.1360814,4.1,780,PRICE_LEVEL_MODERATE,,
Taquería Homero,"Managua 710-698, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4911013,-99.1330957,4.1,10,,,
"Tacos y Alambres ""Lupe""","La Rioja 69, San Pedro Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX, Mexico",19.505349799999998,-99.1249814,4.3,8,,,
La Esquinita,"La Rioja 58, San Pedro Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX, Mexico",19.5049721,-99.1245818,4.4,1416,,,
La Casa de Toño,"Av. Montevideo 363-201, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4910066,-99.13369399999999,4.4,14973,PRICE_LEVEL_INEXPENSIVE,,https://sucursales.lacasadetono.mx/cdmx/gustavo-a-madero/lindavista/plaza-lindavista
Tacos De Carnitas Y Al Pastor,"Sierravista 220, Lindavista Nte., Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4949488,-99.1252679,4.5,2,,,
El tacon,"Av. Juan de Dios Bátiz, Juan de Dios Bátiz I, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.502394799999998,-99.1291377,5,1,,,
Taquería Angel,"Mollendo 1004, Residencial Zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.499417599999997,-99.1247846,4,5,,,
Los Chenchos,"Moyobamba # 324, Matagalpa # 1030, San Pedro Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX, Mexico",19.5014815,-99.1253996,4.1,3409,PRICE_LEVEL_INEXPENSIVE,,
Tacos La Fuente,"Matanzas 840, Lindavista Nte., Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.494884499999998,-99.1291423,4.4,59,PRICE_LEVEL_INEXPENSIVE,,
JR GRILL,"Ramiriqui 1056, Residencial Zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.5022219,-99.12642950000001,5,1,,,
Las poblanitas,"Manizales 1147, Residencial Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX, Mexico",19.5057551,-99.1246864,5,1,,,
"Hamburguesas Charly ""El gallo""","La Rioja 86, San Pedro Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX, Mexico",19.5053484,-99.12498219999999,4.3,24,,,
El Guero,"La Rioja 86, San Pedro Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX, Mexico",19.5053484,-99.12498219999999,4.4,303,,,
Los Tacos De Homero,"Av. Acueducto de Guadalupe 4, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.495192400000004,-99.1134167,4.4,89,PRICE_LEVEL_INEXPENSIVE,,
Tacos De Cochinita Pibil El Cochiloco,"Xochiquetzal 13 A, Tepetates, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.492984,-99.11491070000001,4.5,408,PRICE_LEVEL_INEXPENSIVE,,
Tacos de cochinita DON ALFREDO,"Xochiquetzal 246, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.495974099999998,-99.11296639999999,4.3,3,,,
Tacos y alambres Jose lupe,"Cuauhtémoc, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.4995908,-99.1175744,5,1,,,
Tacos Mariano,"Xochiquetzal, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.494252,-99.113858,4,1,,,
Taco'N Madre,"Moctezuma 25, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.498174499999998,-99.11718739999999,4.5,25,,,
Tacos de Cochinita pibill,"Ahuizotl, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.4934436,-99.1156907,3.7,7,,,
tacos El místico,"Av. Insurgentes Nte. D, Residencial Zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.4958861,-99.11991599999999,3.8,4,,,
Tacos de Carnitas El Rey,"Av Insurgentes Norte, Metro Indios Verdes, Calz. Ticomán Sn, Residencial Zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.495875299999998,-99.12034949999999,5,4,,,
"Tacos ""El árbol""","Residencial Zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.496000499999997,-99.1207451,5,2,,,
Birria Don Kiko,"Izcóatl 58, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.494506299999998,-99.116114,5,8,,,
Mi Taco Kosher,"Cerrada Cartagena Sur No.15 Colonia, San Pedro Zacatenco, Gustavo A. Madero, 07360 Ciudad de México, CDMX, Mexico",19.5046042,-99.1192944,4.9,9,,,
Tacos de cabeza de borrego Los Valdez,"Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.4954012,-99.11883040000001,5,2,,,
"Tacos bistec, chuleta, etc","Residencial Zacatenco, Gustavo A. Madero, 07369 Ciudad de México, CDMX, Mexico",19.494781800000002,-99.12104989999999,,,,,
El Paisano,"Av. Insurgentes Nte., Juárez, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.494406299999998,-99.1189296,3.9,9,,,
"Tacos ""El Cuñado""","Xochiquetzal, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.4941161,-99.113799,5,21,,,
El Meson Tarasco,"Cacama 54, Santa Isabel Tola, Gustavo A. Madero, 07010 Ciudad de México, CDMX, Mexico",19.4987572,-99.1172943,4.7,70,,,
